GEO_TYPE,GEO_ID,GEO_LABEL,GEO_DISPLAY_NAME,,Latino ,White ,Black ,Native American ,Asian or Pacific Islander ,Other Race ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081060100,"Census Tract 601, Queens County, New York",,0,41.73428,53.70183,0.25355,0,2.231237,2.079108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081060300,"Census Tract 603, Queens County, New York",,0,42.70994,50.644,0.669758,0,1.854714,4.121587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081060600,"Census Tract 606, Queens County, New York",,0,4.885057,1.867816,91.88218,0,0.359195,1.005747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081060701,"Census Tract 607.01, Queens County, New York",,1,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081060800,"Census Tract 608, Queens County, New York",,0,3.268385,0,95.41169,0.691389,0,0.628536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061000,"Census Tract 610, Queens County, New York",,0,0,0.812408,97.78434,0,0,1.40325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061200,"Census Tract 612, Queens County, New York",,0,1.602748,0,96.27934,0,0,2.117916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061301,"Census Tract 613.01, Queens County, New York",,0,36.29195,51.91275,1.191275,0,8.221477,2.38255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061302,"Census Tract 613.02, Queens County, New York",,1,0,71.42857,28.57143,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061400,"Census Tract 614, Queens County, New York",,0,7.099698,0.981873,85.57402,0,1.510574,4.833837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061601,"Census Tract 616.01, Queens County, New York",,0,5.048288,0.175593,89.46444,0,0.614574,4.697103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061602,"Census Tract 616.02, Queens County, New York",,0,9.825674,2.694136,81.8542,1.18859,0,4.437401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061800,"Census Tract 618, Queens County, New York",,0,0.746269,2.50533,93.86994,0,0,2.878465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081061900,"Census Tract 619, Queens County, New York",,0,25.63707,69.92278,0,0,4.440154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062000,"Census Tract 620, Queens County, New York",,0,6.44313,0.788955,83.23471,3.024326,6.508876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062100,"Census Tract 621, Queens County, New York",,0,25.28243,73.19829,0.428516,0,1.090767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062200,"Census Tract 622, Queens County, New York",,0,8.266361,0.918485,88.23192,0,1.95178,0.631458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062300,"Census Tract 623, Queens County, New York",,0,30.59518,68.51943,0,0,0.885391,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062400,"Census Tract 624, Queens County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062500,"Census Tract 625, Queens County, New York",,0,26.60517,68.41328,1.291513,0,3.062731,0.627306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062600,"Census Tract 626, Queens County, New York",,0,8.170271,1.888088,87.77892,0,0.480604,1.682115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062700,"Census Tract 627, Queens County, New York",,0,41.41043,55.68182,0.26738,0,1.303476,1.336898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081062900,"Census Tract 629, Queens County, New York",,0,24.55662,66.5075,0.136426,0,6.105048,2.694407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063000,"Census Tract 630, Queens County, New York",,0,7.873563,0.344828,90.34483,0,0,1.436782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063200,"Census Tract 632, Queens County, New York",,0,4.513889,0.848765,90.12346,0,3.16358,1.350309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063301,"Census Tract 633.01, Queens County, New York",,0,14.83479,83.68173,0.74174,0,0,0.74174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063302,"Census Tract 633.02, Queens County, New York",,0,23.50993,75.69536,0,0,0.264901,0.529801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063500,"Census Tract 635, Queens County, New York",,0,25.73121,72.08441,0.55535,0,0.925583,0.703443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063700,"Census Tract 637, Queens County, New York",,0,19.85593,69.80896,5.919198,0,3.852177,0.563733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063800,"Census Tract 638, Queens County, New York",,0,8.779084,3.933797,81.7942,0,3.238187,2.254737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081063900,"Census Tract 639, Queens County, New York",,0,22.39082,62.21318,3.849001,0,8.512213,3.034789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081064101,"Census Tract 641.01, Queens County, New York",,0,17.83019,68.58491,0.990566,0,12.31132,0.283019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081064102,"Census Tract 641.02, Queens County, New York",,0,4.651163,93.02326,0,0,2.325581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081064500,"Census Tract 645, Queens County, New York",,0,16.28146,53.00462,2.311248,0,25.37237,3.030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081064600,"Census Tract 646, Queens County, New York",,0,5.732679,0.705089,90.8645,0,0,2.697731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065000,"Census Tract 650, Queens County, New York",,0,6.359143,2.339374,88.40198,0.889621,0,2.009885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065400,"Census Tract 654, Queens County, New York",,0,19.74059,2.625751,74.28029,0,1.961405,1.391965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065501,"Census Tract 655.01, Queens County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065600,"Census Tract 656, Queens County, New York",,0,6.133429,2.86944,85.41966,0,2.385222,3.192253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065702,"Census Tract 657.02, Queens County, New York",,0,15.79254,76.22378,4.428904,0,3.554779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065703,"Census Tract 657.03, Queens County, New York",,0,15.8434,82.32711,0.03659,0,1.792902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081065900,"Census Tract 659, Queens County, New York",,0,5.336179,86.65955,0,0,8.004269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066000,"Census Tract 660, Queens County, New York",,0,5.988515,4.457205,88.898,0,0.519552,0.136724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066100,"Census Tract 661, Queens County, New York",,0,12.09893,78.81016,1.604278,0,6.818182,0.668449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066300,"Census Tract 663, Queens County, New York",,0,8.191403,77.85888,0.202758,0,13.74696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066400,"Census Tract 664, Queens County, New York",,0,6.651448,4.430839,86.32354,0,1.120681,1.473488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066501,"Census Tract 665.01, Queens County, New York",,0,7.743547,86.92756,0.027755,0,2.3869,2.914238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066701,"Census Tract 667.01, Queens County, New York",,0,20.9471,76.36519,0.383959,0,2.303754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081066900,"Census Tract 669, Queens County, New York",,0,2.681292,93.41865,0,0,3.900061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081067100,"Census Tract 671, Queens County, New York",,0,5.112851,71.34961,0,0,21.05021,2.487333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081067700,"Census Tract 677, Queens County, New York",,0,4.600345,76.99827,1.322599,0,17.07878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081067900,"Census Tract 679, Queens County, New York",,0,34.04883,55.91629,1.878186,0,5.393078,2.763617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081068000,"Census Tract 680, Queens County, New York",,0,6.736842,0.421053,86.44976,0,2.4689,3.923445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081068200,"Census Tract 682, Queens County, New York",,0,10.2916,0.686106,86.79245,0,1.629503,0.600343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081068300,"Census Tract 683, Queens County, New York",,0,36.34868,9.93891,7.847744,0,45.55921,0.305451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081068700,"Census Tract 687, Queens County, New York",,0,24.21264,30.10945,2.680366,0,40.83091,2.166629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069000,"Census Tract 690, Queens County, New York",,0,1.133144,1.01983,93.3711,0,2.917847,1.558074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069300,"Census Tract 693, Queens County, New York",,0,25.71895,32.22222,9.640523,0,30.26144,2.156863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069400,"Census Tract 694, Queens County, New York",,0,7.863696,3.224115,84.11533,0,2.123198,2.673657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069500,"Census Tract 695, Queens County, New York",,0,25.17839,45.61672,0.662589,0,26.04485,2.497452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069701,"Census Tract 697.01, Queens County, New York",,0,19.73853,38.8362,5.844655,0,33.91438,1.666239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081069702,"Census Tract 697.02, Queens County, New York",,0,7.190684,57.40902,1.339156,0,31.79039,2.270742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081070300,"Census Tract 703, Queens County, New York",,0,20.72301,46.69043,1.171079,0,26.62933,4.786151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081070700,"Census Tract 707, Queens County, New York",,0,15.27242,55.94166,0,0,26.08323,2.702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081070900,"Census Tract 709, Queens County, New York",,0,10.88304,50.23238,1.20062,0,35.39892,2.28505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071100,"Census Tract 711, Queens County, New York",,0,12.11609,49.04791,1.213145,1.289926,30.98894,5.34398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071303,"Census Tract 713.03, Queens County, New York",,0,20.83799,57.74674,2.83054,0,18.32402,0.260708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071304,"Census Tract 713.04, Queens County, New York",,0,16.55702,54.9812,5.294486,0.579574,20.37907,2.208647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071305,"Census Tract 713.05, Queens County, New York",,0,18.98606,52.25207,1.211876,0,25.42921,2.120784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071306,"Census Tract 713.06, Queens County, New York",,0,24.61282,48.05995,2.381349,0,23.64696,1.298918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071600,"Census Tract 716, Queens County, New York",,,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071701,"Census Tract 717.01, Queens County, New York",,0,11.84046,60.2039,2.110535,0,23.75246,2.092649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071702,"Census Tract 717.02, Queens County, New York",,0,11.97524,40.41981,2.85253,1.049516,39.74704,3.955867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081071900,"Census Tract 719, Queens County, New York",,1,16.82078,59.40114,3.17041,0,20.16733,0.440335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081072100,"Census Tract 721, Queens County, New York",,0,22.82057,54.07195,0.794527,0,18.09755,4.215405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081072300,"Census Tract 723, Queens County, New York",,0,7.944814,56.85062,2.854424,0,30.35205,1.998097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081072900,"Census Tract 729, Queens County, New York",,0,8.851675,46.49123,5.103668,0,35.64593,3.907496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081073100,"Census Tract 731, Queens County, New York",,0,4.933009,63.39829,1.218027,0,28.68453,1.766139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081073700,"Census Tract 737, Queens County, New York",,0,9.291521,63.0662,1.219512,0,20.67364,5.749129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081073900,"Census Tract 739, Queens County, New York",,0,14.16637,54.74582,6.629932,0,21.61394,2.843939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081074100,"Census Tract 741, Queens County, New York",,0,13.64985,58.68777,2.835476,1.088032,20.60666,3.132212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081074300,"Census Tract 743, Queens County, New York",,0,16.21682,53.91479,1.093018,0.423823,24.49253,3.859023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081074500,"Census Tract 745, Queens County, New York",,0,14.78155,57.98544,5.461165,0,20.31553,1.456311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081074700,"Census Tract 747, Queens County, New York",,0,13.45816,32.32885,5.236981,1.433587,43.50497,4.037449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081074900,"Census Tract 749, Queens County, New York",,0,4.021448,72.65416,0,0,17.76139,5.563003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081075701,"Census Tract 757.01, Queens County, New York",,0,17.40748,49.81398,1.448992,0,27.66791,3.661641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081075702,"Census Tract 757.02, Queens County, New York",,0,7.091495,54.67394,2.801884,0,33.59782,1.834862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081076901,"Census Tract 769.01, Queens County, New York",,0,9.636538,52.60641,3.754185,0,32.42468,1.578192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081076902,"Census Tract 769.02, Queens County, New York",,0,14.65457,50.03489,1.884159,0,24.56385,8.862526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077300,"Census Tract 773, Queens County, New York",,0,25.88736,45.57501,5.253195,0,18.59915,4.685282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077500,"Census Tract 775, Queens County, New York",,0,15.00241,70.04342,3.473227,0,7.525326,3.95562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077902,"Census Tract 779.02, Queens County, New York",,0,3.137918,84.57347,2.968809,0,8.586997,0.732807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077903,"Census Tract 779.03, Queens County, New York",,0,19.90291,53.85113,3.398058,0,18.12298,4.724919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077904,"Census Tract 779.04, Queens County, New York",,0,9.054122,55.80846,3.085483,0.438375,27.5333,4.080256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077905,"Census Tract 779.05, Queens County, New York",,0,24.0284,38.37818,9.641256,0,24.36472,3.587444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077906,"Census Tract 779.06, Queens County, New York",,0,16.23008,55.36052,4.374831,0,21.79314,2.241426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077907,"Census Tract 779.07, Queens County, New York",,0,14.92683,72.97561,2.926829,0,7.772358,1.398374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081077908,"Census Tract 779.08, Queens County, New York",,0,13.50506,30.98219,21.8103,0,21.93067,11.77179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081078800,"Census Tract 788, Queens County, New York",,0,11.13649,5.25414,72.13021,0,7.995431,3.483724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079000,"Census Tract 790, Queens County, New York",,0,14.04073,0.60736,60.91461,0.857449,10.07503,13.50482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079200,"Census Tract 792, Queens County, New York",,0,11.44101,0.514648,60.96595,0,8.630245,18.44814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079300,"Census Tract 793, Queens County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079701,"Census Tract 797.01, Queens County, New York",,0,7.869623,6.078403,4.2725,0,78.799,2.980473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079702,"Census Tract 797.02, Queens County, New York",,0,10.39014,6.24621,0.4245,0,80.27087,2.668284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081079900,"Census Tract 799, Queens County, New York",,0,17.17016,14.30333,2.034525,0,66.49199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081080301,"Census Tract 803.01, Queens County, New York",,0,20.54822,15.22843,1.482234,0,58.63959,4.101523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081080302,"Census Tract 803.02, Queens County, New York",,0,17.38884,21.52365,4.106485,0,56.98103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081080900,"Census Tract 809, Queens County, New York",,0,15.74662,44.41071,7.30058,0.483025,31.56224,0.496826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081081400,"Census Tract 814, Queens County, New York",,0,18.35737,2.053288,42.19017,0,23.39281,14.00636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081081800,"Census Tract 818, Queens County, New York",,0,18.80229,4.469397,34.10392,0,23.44782,19.17657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081083700,"Census Tract 837, Queens County, New York",,0,8.614989,8.449669,0.055107,0.679647,80.47392,1.726672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081083800,"Census Tract 838, Queens County, New York",,0,25.99474,11.8142,11.27082,2.646801,31.95443,16.31902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081084000,"Census Tract 840, Queens County, New York",,0,21.3182,6.086408,19.94639,0.29959,27.04194,25.30747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081084500,"Census Tract 845, Queens County, New York",,0,16.97624,5.140389,12.4838,0,62.95896,2.440605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081084601,"Census Tract 846.01, Queens County, New York",,0,28.2042,20.45619,9.884142,0.506879,21.32513,19.62346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081084602,"Census Tract 846.02, Queens County, New York",,0,27.69368,8.281389,17.5423,0,33.92698,12.55565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081084900,"Census Tract 849, Queens County, New York",,0,13.84863,1.10244,5.809488,0.445931,73.28131,5.512201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081085300,"Census Tract 853, Queens County, New York",,0,4.277588,2.935154,1.16041,0.637088,89.48805,1.501706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081085500,"Census Tract 855, Queens County, New York",,0,20.18198,5.608592,4.937351,0,67.46718,1.804893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081085700,"Census Tract 857, Queens County, New York",,0,18.81779,4.428778,1.644975,0,73.82502,1.283442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081085900,"Census Tract 859, Queens County, New York",,0,5.646737,9.78898,1.524033,0,78.33138,4.708871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081086100,"Census Tract 861, Queens County, New York",,0,14.43727,7.610701,1.614391,0,75.32288,1.01476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081086300,"Census Tract 863, Queens County, New York",,0,12.12489,5.774477,0.863898,0.697181,80.13034,0.409215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081086400,"Census Tract 864, Queens County, New York",,0,43.59606,12.84307,10.02815,0,28.21956,5.31316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081086500,"Census Tract 865, Queens County, New York",,0,7.586056,10.85288,0.723526,0,76.97873,3.858803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081086900,"Census Tract 869, Queens County, New York",,0,11.00828,2.727716,0.974184,0,84.90015,0.389674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081087100,"Census Tract 871, Queens County, New York",,0,19.13389,4.55148,29.60672,0,43.17278,3.53513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081088400,"Census Tract 884, Queens County, New York",,0,15.44423,77.01356,0.816496,0,3.722668,3.003045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081088901,"Census Tract 889.01, Queens County, New York",,0,23.40563,20.09229,2.12275,0,54.06553,0.313798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081089200,"Census Tract 892, Queens County, New York",,0,8.518614,87.1122,0,0,2.326784,2.042399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081090700,"Census Tract 907, Queens County, New York",,0,14.18152,40.27553,0,0,43.19287,2.350081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081091601,"Census Tract 916.01, Queens County, New York",,0,3.818737,94.67923,0.305499,0,0.254582,0.941955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081091602,"Census Tract 916.02, Queens County, New York",,1,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081091800,"Census Tract 918, Queens County, New York",,1,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081091900,"Census Tract 919, Queens County, New York",,0,38.14731,20.11901,2.81441,0.2734,35.89579,2.75008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081092200,"Census Tract 922, Queens County, New York",,0,4.824121,93.36683,0,0,1.809045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081092500,"Census Tract 925, Queens County, New York",,0,45.7535,20.68876,4.220611,2.770585,25.32367,1.242879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081092800,"Census Tract 928, Queens County, New York",,0,1.865784,96.81011,0.361119,0.782426,0.18056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081092900,"Census Tract 929, Queens County, New York",,0,41.68227,18.14777,1.267464,0.950598,33.24211,4.70978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081093401,"Census Tract 934.01, Queens County, New York",,0,7.361456,88.19961,2.122967,0,2.122967,0.192997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081093402,"Census Tract 934.02, Queens County, New York",,0,11.23056,74.54254,3.293687,0,5.603843,5.329369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081093800,"Census Tract 938, Queens County, New York",,0,17.44537,68.95252,10.3994,0,2.599849,0.602864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081093900,"Census Tract 939, Queens County, New York",,0,29.18787,29.77814,2.483208,0,38.10299,0.447792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081094201,"Census Tract 942.01, Queens County, New York",,0,39.0417,27.68412,27.38835,1.449275,4.436557,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081094202,"Census Tract 942.02, Queens County, New York",,0,27.87118,18.49301,39.51793,0,11.72777,2.390115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tract,36081094203,"Census Tract 942.03, Queens County, New York",,0,22.19895,55.42757,12.80977,0,6.527051,3.036649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
